cod_provin;provincia;cod_canton;canton;16/04/2020;18/04/2020;19/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;25/04/2020;26/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;01/05/2020;02/05/2020;03/05/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;08/05/2020;09/05/2020;10/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;16/05/2020;17/05/2020;18/05/2020;19/05/2020;20/05/2020;21/05/2020;22/05/2020;23/05/2020;24/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;30/05/2020;31/05/2020;01/06/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;06/06/2020;07/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;13/06/2020;14/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;20/06/2020;21/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;27/06/2020;28/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;04/07/2020;05/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;11/07/2020;12/07/2020;13/07/2020;14/07/2020;15/07/2020;16/07/2020;17/07/2020;18/07/2020;19/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;25/07/2020;26/07/2020;27/07/2020;28/07/2020;29/07/2020;30/07/2020;31/07/2020;01/08/2020;02/08/2020;03/08/2020;04/08/2020;05/08/2020;06/08/2020;07/08/2020;08/08/2020;09/08/2020;10/08/2020;11/08/2020;12/08/2020;13/08/2020;14/08/2020;15/08/2020;16/08/2020;17/08/2020;18/08/2020;19/08/2020;20/08/2020;21/08/2020;22/08/2020;23/08/2020;24/08/2020;25/08/2020;26/08/2020;27/08/2020;28/08/2020;29/08/2020;30/08/2020;31/08/2020;01/09/2020;02/09/2020;03/09/2020;04/09/2020;05/09/2020;06/09/2020;07/09/2020;08/09/2020;09/09/2020;10/09/2020;11/09/2020;12/09/2020;13/09/2020;14/09/2020;15/09/2020;16/09/2020;17/09/2020;18/09/2020;19/09/2020;20/09/2020;21/09/2020;22/09/2020;23/09/2020;24/09/2020;25/09/2020;26/09/2020;27/09/2020;28/09/2020;29/09/2020;30/09/2020;01/10/2020;02/10/2020;03/10/2020;04/10/2020;05/10/2020;06/10/2020;07/10/2020;08/10/2020;09/10/2020;10/10/2020;11/10/2020;12/10/2020;13/10/2020;14/10/2020;15/10/2020;16/10/2020;17/10/2020;18/10/2020;19/10/2020;20/10/2020;21/10/2020;22/10/2020;23/10/2020;24/10/2020;25/10/2020;26/10/2020;27/10/2020;28/10/2020;29/10/2020;30/10/2020;31/10/2020;01/11/2020;02/11/2020;03/11/2020;04/11/2020;05/11/2020;06/11/2020;07/11/2020;08/11/2020;09/11/2020;10/11/2020;11/11/2020;12/11/2020;13/11/2020;14/11/2020;15/11/2020;16/11/2020;17/11/2020;18/11/2020;19/11/2020;20/11/2020;21/11/2020;22/11/2020;23/11/2020;24/11/2020;25/11/2020;26/11/2020;27/11/2020;28/11/2020;29/11/2020;30/11/2020;01/12/2020;02/12/2020;03/12/2020;04/12/2020
2;Alajuela;208;Poás;2;2;2;2;2;2;2;2;2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;12;12;12;12;12;12;12;12;12;13;13;13;13;13;14;14;14;14;14;14;14;14;14;16;16;18;18;18;18;27;27;29;32;32;32;43;49;49;53;53;53;56;60;61;66;67;73;73;73;73;74;76;80;80;82;82;91;95;95;96;101;102;103;112;125;137;140;140;140;152;157;167;172;176;176;176;176;176;190;195;195;207;207;207;225;225;244;244;251;252;252;264;287;289;302;302;309;321;328;346;346;363;365;365;376;392;392;392;400;406;406;416;422;428;441;441;448;448;458;465;470;471;489;489;489;490;505;510;511;511;511;511;511;553;571;578;579;579;598;598;599;599;636;636;636;657;657;657;685;685;696;709;709;709;709;738;760;788
2;Alajuela;216;Río Cuarto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;19;28;28;28;28;28;28;29;29;29;29;29;29;29;29;29;29;29;29;29;30;30;30;30;31;31;31;32;32;33;39;66;102;102;102;102;102;102;102;103;103;104;104;104;104;104;104;104;104;104;104;104;104;105;105;105;105;105;105;105;105;105;105;106;106;106;106;106;107;107;107;107;107;107;107;107;107;107;107;107;107;108;108;108;108;108;108;108;108;108;108;161;222
2;Alajuela;210;San Carlos;0;2;5;5;5;7;7;7;8;9;9;11;12;13;13;13;17;17;19;20;23;25;26;26;27;27;28;28;29;29;29;29;29;29;29;29;29;29;29;29;29;30;30;30;30;30;30;30;30;31;31;31;31;31;31;31;31;31;31;31;31;30;45;45;46;57;57;82;109;115;134;138;148;149;149;168;170;170;186;186;186;186;206;209;232;232;233;233;237;240;245;252;254;254;254;270;274;274;274;296;296;296;295;295;297;297;297;297;307;342;360;364;387;391;392;398;399;406;423;425;436;436;443;457;481;485;497;497;497;517;521;534;534;535;541;541;541;541;542;566;581;581;581;581;587;589;597;604;604;604;604;610;613;614;621;624;624;624;661;723;726;748;922;1091;1123;1158;1239;1292;1327;1360;1390;1432;1452;1455;1494;1511;1520;1555;1572;1620;1623;1642;1710;1749;1749;1749;1757;1757;1795;1799;1946;1946;1947;2135;2218;2365;2439;2518;2518;2518;2546;2638;2783;2839;2929;2929;2930;3087;3136;3227;3315;3369;3393;3421;3462;3515;3540;3579;3768;3768;3768;3790;3815;3860;3909;3949;3949;3952;3978;4059;4213;4335
2;Alajuela;204;San Mateo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;10;10;10;10;10;11;11;13;13;15;16;18;18;19;19;19;19;19;22;22;22;23;24;24;24;25;25;25;26;27;27;27;29;29;29;29;31;31;31;35;35;37;37;37;37;37;39;41;43;43;43;43;44;44;44;45;45;46;46;46;48;53;56;56;56;56;56;56;58;65;67
2;Alajuela;202;San Ramón;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;3;3;4;4;4;4;5;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;8;8;8;8;8;9;9;9;10;10;11;11;11;12;12;12;12;13;13;13;13;13;13;47;48;48;48;47;53;57;57;79;113;114;114;114;114;114;114;114;117;120;121;121;121;124;124;124;140;140;140;140;140;155;157;168;168;169;169;169;174;174;188;195;195;196;196;199;203;203;203;203;203;203;208;222;222;222;246;246;246;246;246;246;286;294;295;295;295;295;295;296;297;315;315;345;345;345;345;345;345;346;346;346;346;346;346;346;364;382;386;388;393;393;412;443;450;450;451;451;452;453;458;459;464;465;474;480;480;481;481;481;481;481;481;481;483;485;485;486;486;486;486;486;486;487;488;488;488;488;489;489;489;490;490;490;491;491;491;491;491;491;491;491;491;492;564;564;564;564;564;564;564;564;567;567;567;567;567;567;956;956;956;956;956;956;962;972
2;Alajuela;212;Sarchí;1;1;1;1;1;1;1;1;1;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;47;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;12;12;14;15;16;16;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;23;23;23;25;25;25;25;25;25;25;25;26;26;26;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;48;48;48;48;49;51;52;52;52;52;53;54;54;54;54;54;54;55;55;55;55;55;55;55;55;55;55;55;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;66;66;66;66;66;66;66;66;66;66;66;66;66;66;246;247;247;247;247;247;258;264
2;Alajuela;213;Upala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;12;14;26;27;28;33;35;35;35;40;40;40;40;8;47;48;52;61;67;76;76;76;83;87;87;88;90;90;90;91;96;96;98;98;98;105;106;113;114;114;114;114;114;115;115;115;115;115;115;115;115;115;115;115;115;115;116;116;116;122;123;124;124;124;124;124;124;125;125;126;126;126;126;127;127;127;129;129;129;139;140;143;155;155;155;155;155;160;162;164;164;164;164;170;171;172;173;176;177;178;182;187;194;199;202;202;204;213;221;221;230;234;236;236;244;245;246;249;253;254;254;258;258;265;266;266;268;268;282;294;297;298;301;301;301;302;303;304;313;328;328;329;334;337;337;344;347;347;347;352;352;371;375;376;379;379;387;387;393;404;413;417;417;435;447;453
2;Alajuela;211;Zarcero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;4;4;5;5;6;6;6;6;6;6;6;6;6;6;6;6;7;9;9;9;9;9;9;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;13;13;13;13;14;14;23;23;23;23;23;23;23;23;23;24;24;25;25;25;25;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;31;35;37;40;40;46;46;46;46;46;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;57;57;57;57;57;57;57;57;57;57;57;57;57;57;121;121;121;121;121;121;130;161
3;Cartago;306;Alvarado;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;4;5;5;5;5;6;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;7;8;11;11;12;13;14;14;16;16;17;17;17;17;18;18;18;19;20;22;23;24;25;30;31;31;31;31;33;33;34;36;37;37;39;40;44;44;46;48;49;49;49;50;51;51;53;53;53;55;56;60;60;60;60;62;67;68;69;69;71;77;81;86;86;88;88;89;89;89;89;89;91;92;92;92;98;99;100;102;106;106;106;107;109;110;110;111;111;111;111;112;116;118;118;118;119;120;131;137;142
3;Cartago;301;Cartago;2;2;2;2;2;2;3;3;3;3;3;4;4;4;4;6;6;7;7;8;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;16;18;18;18;18;18;20;21;21;21;21;21;20;20;20;20;21;21;21;21;21;24;24;26;26;26;26;26;32;37;37;37;40;40;42;43;46;48;51;51;55;58;61;65;66;73;73;75;93;102;109;109;111;115;128;132;145;149;149;150;151;151;157;160;164;168;170;170;180;183;190;194;202;202;205;220;227;231;231;238;248;258;259;263;274;277;295;303;304;313;315;322;324;332;349;349;349;350;370;378;466;496;523;553;585;615;645;682;702;729;755;755;765;774;802;805;806;808;828;850;882;899;908;909;910;941;943;946;964;985;990;994;1012;1023;1033;1091;1116;1116;1118;1134;1153;1169;1183;1212;1212;1214;1232;1275;1298;1330;1346;1347;1363;1374;1383;1401;1410;1431;1431;1432;1473;1523;1549;1592;1607;1607;1612;1614;1665;1725;1809
3;Cartago;308;El Guarco;1;1;1;1;2;2;2;2;3;3;3;3;3;3;3;3;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;12;12;12;12;12;12;12;13;13;13;13;13;13;13;13;13;14;14;14;14;14;18;18;20;20;20;20;20;21;22;22;22;22;22;23;23;24;24;25;26;27;27;35;35;35;35;35;82;82;82;86;96;98;105;116;118;120;123;139;140;149;154;166;178;179;182;185;187;191;191;191;194;196;197;197;198;198;198;205;205;215;216;217;217;217;228;240;252;257;257;257;257;257;257;257;257;258;258;258;260;267;296;326;329;329;329;329;334;339;339;339;339;339;339;339;341;343;343;343;345;345;345;354;413
3;Cartago;304;Jiménez;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;11;11;11;11;11;11;11;11;18;18;18;18;18;18;19;19;19;19;19;19;19;19;22;22;22;22;22;22;22;22;22;22;22;27;29;44;47;50;50;52;56;56;56;59;60;64;64;71;76;77;77;78;78;77;78;82;83;83;84;84;84;84;87;87;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;102;102;102;102;107;111;113;113;114;115;115;117;124;125;125;125;125;125;125;125
3;Cartago;303;La Unión;2;2;2;2;2;4;5;5;5;5;6;8;9;9;9;9;9;9;9;9;10;10;11;12;12;12;12;12;12;12;14;14;14;14;14;15;15;15;15;15;15;15;15;15;16;18;18;18;18;19;19;19;19;19;19;19;20;20;21;21;21;25;25;25;26;26;26;27;27;27;27;27;27;27;27;27;28;28;30;30;30;30;44;45;48;48;49;50;56;57;67;67;67;67;67;72;72;75;75;77;79;79;100;101;102;102;102;102;102;115;155;155;156;157;159;159;159;159;162;168;169;169;171;208;225;239;240;240;240;271;277;286;289;289;295;295;296;296;297;378;379;379;381;383;383;384;390;414;434;434;434;437;437;437;455;517;517;647;725;726;753;754;782;787;804;826;934;976;1091;1152;1219;1248;1248;1250;1259;1260;1260;1260;1260;1261;1261;1269;1303;1338;1340;1343;1351;1351;1351;1372;1372;1373;1380;1382;1382;1382;1383;1415;1415;1423;1459;1513;1513;1513;1550;1550;1551;1553;1556;1578;1588;1721;1731;1760;1814;1963;1996;2034;2103;2103;2109;2112;2121;2123;2156;2188;2188;2194;2194;2195;2254;2399
3;Cartago;307;Oreamuno;0;0;0;0;0;0;0;1;1;1;1;1;2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;6;6;6;6;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;10;10;12;14;15;15;15;16;19;19;19;19;19;20;29;29;30;33;33;35;36;36;36;47;47;49;50;50;51;52;53;54;54;54;55;58;58;59;63;63;63;63;66;69;70;75;75;78;78;97;97;113;113;118;118;131;131;150;155;160;160;164;164;166;167;168;168;177;181;182;188;197;201;212;224;228;230;244;255;277;281;282;291;296;306;313;323;329;353;372;379;383;384;391;394;395;395;396;403;422;427;435;436;437;453;471;474;494;514;520;527;551;564;582;583;597;608;608;635;647;657;665;675;686;686;708;722;738;752;761;762;764;764;778;787;799;817;821;821;839;851;857;866;867;869;869;878;898;936;974
3;Cartago;302;Paraíso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;4;4;5;5;5;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;9;9;9;9;11;11;11;11;15;15;15;19;19;22;25;32;34;34;36;36;36;36;39;42;42;44;44;45;45;48;48;48;48;54;55;55;56;56;61;68;68;71;71;72;73;86;89;91;93;93;96;99;101;103;103;112;120;126;134;151;164;176;177;178;185;192;199;201;210;212;217;230;237;242;245;247;262;265;266;274;278;281;288;290;299;303;309;310;311;320;320;321;335;336;357;362;364;373;379;388;394;398;404;410;411;411;414;414;423;427;434;438;448;456;461;468;475;479;489;491;501;508;514;519;522;522;534;534;548;550;555;575;575;577;583;591;600
3;Cartago;305;Turrialba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;5;5;6;6;7;7;7;8;14;16;16;16;16;16;17;17;17;18;18;19;19;20;24;25;25;27;28;28;28;34;34;34;34;34;34;43;56;56;56;56;56;56;56;66;67;68;69;70;70;71;71;71;71;71;89;97;134;152;155;161;162;173;173;177;183;186;191;192;211;213;215;216;220;220;220;234;241;244;244;244;244;244;245;248;250;250;251;251;251;251;251;251;251;251;251;251;251;251;251;251;252;280;280;280;280;296;321;332;332;332;339;345;348;365;377;377;377;377;386;396;419
4;Heredia;402;Barva;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;4;4;4;4;4;5;5;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;11;9;9;9;9;9;9;9;12;12;12;12;12;12;12;12;12;12;14;14;14;14;14;15;15;19;19;19;19;19;19;19;19;19;19;27;27;27;27;27;27;27;27;27;41;43;44;44;44;52;58;61;62;65;66;67;80;80;83;89;89;91;99;114;120;126;131;136;136;136;143;148;149;149;151;152;152;164;170;176;183;200;201;201;213;222;224;229;245;245;244;245;246;256;274;287;299;310;346;369;384;393;397;399;402;418;429;437;449;461;476;508;522;531;533;535;535;536;538;550;562;571;586;600;601;601;633;656;676;692;712;712;712;727;727;738;749;763;764;764;780;782;783;797;797;797;797;831;836;852;855;856;856;856;856;856;856;876;893;893;894;918;940;961;968;989;989;990;990;1007;1026;1060
4;Heredia;407;Belén;1;1;1;1;1;1;1;1;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;12;12;12;12;12;12;12;12;12;12;12;24;24;24;24;24;25;26;26;27;27;27;27;27;37;37;37;37;37;37;37;40;40;40;43;43;43;44;45;45;45;45;46;46;50;50;54;54;54;54;54;54;54;63;71;71;71;72;72;81;81;81;82;82;83;83;83;83;83;83;83;83;88;88;88;107;109;109;109;109;109;109;109;109;109;109;113;136;136;137;138;139;145;154;170;179;199;208;226;242;241;242;242;243;243;243;243;243;302;303;361;381;381;381;381;426;426;426;435;437;437;464;465;485;488;488;489;490;490;500;521;526;526;526;528;539;542;542;544;547;548;549;549;549;549;549;555;555;555;555;555;556;556;563;563;563;563;563;576;588
4;Heredia;408;Flores;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;4;4;5;5;5;5;4;4;6;6;6;6;6;8;8;8;9;10;10;10;11;11;11;13;13;13;14;14;14;14;14;14;14;24;25;28;28;28;28;30;30;30;36;39;40;40;40;40;49;49;49;50;50;50;50;50;51;51;51;52;52;60;61;61;81;83;83;83;83;83;83;85;86;87;87;89;110;110;110;112;118;124;135;153;159;173;194;224;240;240;240;240;240;240;240;240;241;295;296;335;350;350;350;351;385;387;387;389;389;389;422;422;442;443;445;445;445;445;454;481;488;488;488;488;510;514;514;514;519;519;519;520;519;519;519;528;528;528;528;529;530;531;538;538;539;539;539;552;559
4;Heredia;401;Heredia;4;4;4;4;4;4;6;6;6;7;8;8;9;10;10;10;10;10;10;10;10;12;12;13;14;14;14;14;14;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;16;16;25;26;26;26;26;32;35;37;46;46;46;57;57;58;59;59;60;60;60;60;60;60;62;62;62;62;62;62;63;63;64;64;64;64;64;64;65;66;66;66;66;78;79;81;81;81;85;86;87;87;91;92;93;95;95;96;97;97;97;97;99;109;145;202;238;261;281;322;348;362;374;376;382;397;403;404;409;411;413;439;441;441;445;448;451;454;513;513;513;518;570;666;687;801;809;838;866;914;977;1036;1119;1180;1218;1465;1599;1778;1907;2014;2106;2119;2129;2140;2165;2169;2208;2215;2240;2266;2298;2324;2326;2380;2380;2407;2430;2456;2483;2484;2522;2524;2560;2586;2612;2640;2646;2712;2713;2716;2717;2718;2729;2730;2730;2731;2734;2738;2741;2745;2756;2758;2759;2770;2770;2772;2774;2778;2778;2779;2779;2782;2786;2788;2792;2792;2799;2799;2804;2924;3090
4;Heredia;406;San Isidro;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;8;9;9;9;9;9;9;9;9;9;19;19;19;19;21;23;23;30;30;30;30;30;31;31;32;32;33;36;36;36;36;36;38;38;51;51;51;51;51;57;74;74;84;85;85;85;86;86;88;88;89;89;89;89;101;106;112;114;114;114;114;114;114;124;124;124;125;127;128;129;138;138;141;150;152;175;191;221;232;242;244;244;251;254;266;269;270;271;290;303;307;315;342;342;342;342;353;353;367;367;367;367;367;373;384;392;395;395;396;406;430;430;441;450;450;450;469;471;471;472;472;472;472;472;501;502;503;503;503;504;504;504;504;517;523;523;523;523;530;544;574
4;Heredia;409;San Pablo;3;4;5;5;5;6;6;7;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;10;11;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;14;14;14;14;14;15;15;15;15;16;16;16;16;16;17;17;17;17;17;17;17;17;20;20;20;20;20;20;20;20;20;23;23;23;23;23;23;23;23;23;27;27;28;28;30;32;32;39;39;39;39;39;39;39;44;44;59;61;61;61;70;70;71;71;96;96;96;96;97;100;110;110;114;115;115;115;115;115;115;115;115;116;116;116;121;126;143;144;144;144;144;144;145;182;183;186;186;194;194;202;207;209;212;215;225;258;279;297;317;340;349;349;353;359;360;373;374;374;377;378;401;415;415;415;415;423;426;451;451;451;451;453;477;492;509;510;511;511;511;527;531;531;531;533;533;534;536;551;575;575;575;575;575;575;598;629;662;663;663;664;664;666;666;688;695;695;695;695;699;716;735
4;Heredia;405;San Rafael;2;5;5;5;5;5;5;5;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;11;9;9;9;9;9;9;9;9;10;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;18;18;18;18;18;18;18;18;18;22;22;22;22;22;22;22;23;23;43;56;64;64;64;77;83;86;93;106;107;107;118;119;121;135;136;142;145;150;153;165;176;185;186;186;195;205;206;206;219;219;219;233;245;258;261;275;275;275;288;294;297;299;312;312;312;312;318;325;347;354;365;387;417;434;453;458;459;467;475;494;513;532;557;570;589;621;633;639;649;658;657;661;662;677;700;713;730;737;737;737;771;794;824;833;855;857;857;875;877;893;913;935;937;937;960;965;966;984;984;984;984;1018;1024;1037;1041;1042;1042;1043;1043;1044;1045;1063;1081;1081;1081;1091;1108;1119;1132;1165;1165;1165;1165;1181;1210;1270
4;Heredia;404;Santa Barbara;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;9;13;13;13;13;13;13;13;16;18;19;19;19;19;19;20;20;20;21;21;21;21;21;33;33;33;33;33;33;34;52;52;52;52;53;53;53;53;53;53;53;53;53;53;80;81;81;81;81;82;82;94;97;98;98;98;98;100;100;100;100;100;100;101;156;159;160;160;160;160;160;160;162;163;176;177;177;177;200;200;205;229;230;233;236;248;260;290;297;302;309;309;310;345;345;348;349;349;356;357;361;363;363;363;363;382;407;435;435;435;436;436;437;472;472;472;472;473;473;475;475;475;496;496;496;499;500;500;500;512;512;512;512;512;512;538;539;565;565;565;568;593;616;618;621;621;621;621;631;643;696
4;Heredia;403;Santo Domingo;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;3;4;4;4;4;4;4;4;4;4;4;5;5;5;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;7;7;7;7;7;12;12;12;12;12;12;12;12;12;12;12;12;12;12;14;14;14;14;14;14;14;14;14;14;16;33;34;34;34;34;34;35;35;35;35;49;49;49;50;51;52;53;76;76;77;83;84;86;89;89;90;90;90;90;95;95;97;97;98;98;101;102;113;128;128;128;142;157;175;177;177;177;180;189;209;209;209;210;210;211;211;213;218;220;220;220;239;240;240;241;247;249;251;255;280;306;368;413;461;521;569;569;571;593;595;622;622;623;631;635;663;665;671;671;671;671;674;675;676;676;676;679;681;683;687;687;689;689;690;691;691;702;701;725;725;726;734;739;785;809;863;871;871;871;881;910;917;971;971;971;971;999;999;1002;1002;1002;1006;1006;1019;1035;1065
